original_row_index,column,geohash,day,timestamp,filled_value,rule_used,fill_successful
75020,Temperature,qp09dc,49,1:30,16.197942702675526,TM-1: geohash+day+hour median,True
75051,Temperature,qp09s6,49,1:30,8.896782156264031,TM-1: geohash+day+hour median,True
75082,Temperature,qp09se,49,1:30,16.296544183642027,TM-1: geohash+day+hour median,True
75113,Temperature,qp03tv,49,1:30,9.460185528957728,TM-1: geohash+day+hour median,True
75144,Temperature,qp03ty,49,1:30,21.370533708654467,TM-1: geohash+day+hour median,True
75175,Temperature,qp03wz,49,1:30,17.323689865783987,TM-1: geohash+day+hour median,True
75206,Temperature,qp09b0,49,1:30,12.577082349450444,TM-1: geohash+day+hour median,True
75237,Temperature,qp09g1,49,1:30,11.107808148357064,TM-1: geohash+day+hour median,True
75268,Temperature,qp09v6,49,1:30,15.254106183206797,TM-1: geohash+day+hour median,True
75299,Temperature,qp09bh,49,1:30,15.14642423470288,TM-1: geohash+day+hour median,True
75330,Temperature,qp09fj,49,1:30,4.318628041625734,TM-1: geohash+day+hour median,True
75361,Temperature,qp09gq,49,1:30,14.757404824922393,TM-1: geohash+day+hour median,True
75392,Temperature,qp06n8,49,1:30,16.181360238293394,TM-2: geohash+hour median,True
75423,Temperature,qp0d49,49,1:30,8.774637069718084,TM-1: geohash+day+hour median,True
75454,Temperature,qp0d1g,49,1:30,24.95863198613207,TM-2: geohash+hour median,True
75485,Temperature,qp0dht,49,1:30,14.48457003878308,TM-1: geohash+day+hour median,True
75516,Temperature,qp08bj,49,1:45,17.603468835977186,TM-2: geohash+hour median,True
75547,Temperature,qp090b,49,1:45,17.2944264548293,TM-1: geohash+day+hour median,True
75578,Temperature,qp0947,49,1:45,11.235405844042509,TM-1: geohash+day+hour median,True
75609,Temperature,qp09hj,49,1:45,12.981926757204459,TM-1: geohash+day+hour median,True
75640,Temperature,qp09hy,49,1:45,20.61283715502734,TM-1: geohash+day+hour median,True
75671,Temperature,qp03qb,49,1:45,16.221539547023035,TM-1: geohash+day+hour median,True
75702,Temperature,qp03r3,49,1:45,20.988255527712237,TM-1: geohash+day+hour median,True
75733,Temperature,qp092d,49,1:45,18.983257006489396,TM-1: geohash+day+hour median,True
75764,Temperature,qp09ke,49,1:45,13.10818286111151,TM-1: geohash+day+hour median,True
75795,Temperature,qp03rj,49,1:45,16.33239193651893,TM-1: geohash+day+hour median,True
75826,Temperature,qp093q,49,1:45,13.694745276821708,TM-1: geohash+day+hour median,True
75857,Temperature,qp09kx,49,1:45,26.93130750794088,TM-1: geohash+day+hour median,True
75888,Temperature,qp09s8,49,1:45,18.494978830884804,TM-1: geohash+day+hour median,True
75919,Temperature,qp09t9,49,1:45,19.41435950114085,TM-1: geohash+day+hour median,True
75950,Temperature,qp03t7,49,1:45,17.972210628170572,TM-1: geohash+day+hour median,True
75981,Temperature,qp03tk,49,1:45,17.603691210202868,TM-2: geohash+hour median,True
76012,Temperature,qp03wj,49,1:45,16.328214078578952,TM-1: geohash+day+hour median,True
76043,Temperature,qp03wy,49,1:45,16.01302179573684,TM-1: geohash+day+hour median,True
76074,Temperature,qp03xx,49,1:45,12.141559027439005,TM-1: geohash+day+hour median,True
76105,Temperature,qp09c8,49,1:45,17.50943281425566,TM-1: geohash+day+hour median,True
76136,Temperature,qp09g3,49,1:45,26.012779887367486,TM-1: geohash+day+hour median,True
76167,Temperature,qp03ye,49,1:45,19.91798580601352,TM-1: geohash+day+hour median,True
76198,Temperature,qp09bk,49,1:45,8.376546075384486,TM-1: geohash+day+hour median,True
76229,Temperature,qp09ft,49,1:45,23.23629935684777,TM-1: geohash+day+hour median,True
76260,Temperature,qp09un,49,1:45,11.526041388206403,TM-1: geohash+day+hour median,True
76291,Temperature,qp0d0b,49,1:45,24.88732982890658,TM-3: geohash median,True
76322,Temperature,qp0dh9,49,1:45,11.917331416767745,TM-1: geohash+day+hour median,True
76353,Temperature,qp0dhe,49,1:45,11.762379574004468,TM-1: geohash+day+hour median,True
76384,Temperature,qp0dnj,49,1:45,20.199924838676623,TM-2: geohash+hour median,True
76415,Temperature,qp02zy,49,2:0,8.350728503843797,TM-2: geohash+hour median,True
76446,Temperature,qp095b,49,2:0,13.321253369504634,TM-2: geohash+hour median,True
76477,Temperature,qp09h5,49,2:0,15.046198307944975,TM-2: geohash+hour median,True
76508,Temperature,qp09hj,49,2:0,16.19184620631254,TM-2: geohash+hour median,True
76539,Temperature,qp09jq,49,2:0,17.835767958322766,TM-2: geohash+hour median,True
76570,Temperature,qp03qb,49,2:0,16.96194926981104,TM-2: geohash+hour median,True
76601,Temperature,qp03r1,49,2:0,16.00126729716473,TM-2: geohash+hour median,True
76632,Temperature,qp0924,49,2:0,14.350833344905134,TM-2: geohash+hour median,True
76663,Temperature,qp097g,49,2:0,14.506154816039565,TM-2: geohash+hour median,True
76694,Temperature,qp03rj,49,2:0,12.88029014694472,TM-2: geohash+hour median,True
76725,Temperature,qp093w,49,2:0,18.276165794475354,TM-2: geohash+hour median,True
76756,Temperature,qp097z,49,2:0,17.23119702701646,TM-2: geohash+hour median,True
76787,Temperature,qp09s2,49,2:0,16.200269932815797,TM-3: geohash median,True
76818,Temperature,qp09e9,49,2:0,8.637167831676216,TM-2: geohash+hour median,True
76849,Temperature,qp09s6,49,2:0,26.17073022686359,TM-2: geohash+hour median,True
76880,Temperature,qp09t5,49,2:0,23.533742572547432,TM-2: geohash+hour median,True
76911,Temperature,qp09th,49,2:0,23.077611056784185,TM-2: geohash+hour median,True
76942,Temperature,qp03tw,49,2:0,9.279766174321692,TM-2: geohash+hour median,True
76973,Temperature,qp03xp,49,2:0,18.55969551165071,TM-2: geohash+hour median,True
77004,Temperature,qp03zb,49,2:0,21.288817517197543,TM-2: geohash+hour median,True
77035,Temperature,qp09f3,49,2:0,11.377192888511964,TM-2: geohash+hour median,True
77066,Temperature,qp09u6,49,2:0,14.76662324611333,TM-2: geohash+hour median,True
77097,Temperature,qp03zk,49,2:0,14.856344439949972,TM-2: geohash+hour median,True
77128,Temperature,qp09cj,49,2:0,8.572146781378084,TM-2: geohash+hour median,True
77159,Temperature,qp09gq,49,2:0,19.08861101101646,TM-2: geohash+hour median,True
77190,Temperature,qp06nb,49,2:0,8.901991720336444,TM-2: geohash+hour median,True
77221,Temperature,qp0d53,49,2:0,16.541642073317867,TM-2: geohash+hour median,True
77252,Temperature,qp0dhe,49,2:0,18.855764160394138,TM-2: geohash+hour median,True
77283,Temperature,qp0djt,49,2:0,7.35591805341677,TM-2: geohash+hour median,True
0,Weather,qp02z1,48,0:0,Sunny,WE-1: geohash+day mode,True
97,Weather,qp03pr,48,0:0,Sunny,WE-1: geohash+day mode,True
194,Weather,qp09ke,48,0:0,Foggy,WE-1: geohash+day mode,True
291,Weather,qp03x2,48,0:0,Sunny,WE-1: geohash+day mode,True
388,Weather,qp03ws,48,0:0,Sunny,WE-1: geohash+day mode,True
485,Weather,qp03y8,48,0:0,Sunny,WE-1: geohash+day mode,True
582,Weather,qp09gv,48,0:0,Sunny,WE-1: geohash+day mode,True
679,Weather,qp0d4t,48,0:0,Sunny,WE-1: geohash+day mode,True
776,Weather,qp03nq,48,0:15,Sunny,WE-1: geohash+day mode,True
873,Weather,qp03rd,48,0:15,Sunny,WE-1: geohash+day mode,True
970,Weather,qp03mz,48,0:15,Sunny,WE-1: geohash+day mode,True
1067,Weather,qp09sd,48,0:15,Foggy,WE-1: geohash+day mode,True
1164,Weather,qp09eq,48,0:15,Sunny,WE-1: geohash+day mode,True
1261,Weather,qp09ue,48,0:15,Rainy,WE-1: geohash+day mode,True
1358,Weather,qp0dh9,48,0:15,Sunny,WE-1: geohash+day mode,True
1455,Weather,qp0907,48,0:30,Sunny,WE-1: geohash+day mode,True
1552,Weather,qp09m0,48,0:30,Sunny,WE-1: geohash+day mode,True
1649,Weather,qp096v,48,0:30,Sunny,WE-1: geohash+day mode,True
1746,Weather,qp099c,48,0:30,Sunny,WE-1: geohash+day mode,True
1843,Weather,qp03xm,48,0:30,Sunny,WE-1: geohash+day mode,True
1940,Weather,qp03zc,48,0:30,Rainy,WE-1: geohash+day mode,True
2037,Weather,qp09vt,48,0:30,Foggy,WE-1: geohash+day mode,True
2134,Weather,qp0d4t,48,0:30,Sunny,WE-1: geohash+day mode,True
2231,Weather,qp095v,48,0:45,Foggy,WE-1: geohash+day mode,True
2328,Weather,qp096c,48,0:45,Foggy,WE-1: geohash+day mode,True
2425,Weather,qp03ry,48,0:45,Sunny,WE-1: geohash+day mode,True
2522,Weather,qp03x6,48,0:45,Sunny,WE-1: geohash+day mode,True
2619,Weather,qp09sm,48,0:45,Foggy,WE-1: geohash+day mode,True
2716,Weather,qp03zd,48,0:45,Sunny,WE-1: geohash+day mode,True
2813,Weather,qp09gq,48,0:45,Rainy,WE-1: geohash+day mode,True
2910,Weather,qp0dhw,48,0:45,Sunny,WE-1: geohash+day mode,True
3007,Weather,qp091t,48,1:0,Rainy,WE-1: geohash+day mode,True
3104,Weather,qp0921,48,1:0,Sunny,WE-1: geohash+day mode,True
3201,Weather,qp03mw,48,1:0,Sunny,WE-1: geohash+day mode,True
3298,Weather,qp09s9,48,1:0,Sunny,WE-1: geohash+day mode,True
3395,Weather,qp09dm,48,1:0,Foggy,WE-1: geohash+day mode,True
3492,Weather,qp09f1,48,1:0,Rainy,WE-1: geohash+day mode,True
3589,Weather,qp03yw,48,1:0,Rainy,WE-1: geohash+day mode,True
3686,Weather,qp0djh,48,1:0,Rainy,WE-1: geohash+day mode,True
3783,Weather,qp03ps,48,1:15,Rainy,WE-1: geohash+day mode,True
3880,Weather,qp0978,48,1:15,Sunny,WE-1: geohash+day mode,True
3977,Weather,qp03rj,48,1:15,Sunny,WE-1: geohash+day mode,True
4074,Weather,qp03t9,48,1:15,Rainy,WE-1: geohash+day mode,True
4171,Weather,qp099s,48,1:15,Sunny,WE-1: geohash+day mode,True
4268,Weather,qp03yb,48,1:15,Sunny,WE-1: geohash+day mode,True
4365,Weather,qp09uk,48,1:15,Foggy,WE-1: geohash+day mode,True
4462,Weather,qp0d01,48,1:15,Foggy,WE-1: geohash+day mode,True
4559,Weather,qp02zp,48,1:30,Rainy,WE-1: geohash+day mode,True
4656,Weather,qp095y,48,1:30,Sunny,WE-1: geohash+day mode,True
4753,Weather,qp0974,48,1:30,Sunny,WE-1: geohash+day mode,True
4850,Weather,qp096q,48,1:30,Rainy,WE-1: geohash+day mode,True
4947,Weather,qp03x4,48,1:30,Sunny,WE-1: geohash+day mode,True
5044,Weather,qp09dm,48,1:30,Foggy,WE-1: geohash+day mode,True
5141,Weather,qp09cc,48,1:30,Sunny,WE-1: geohash+day mode,True
5238,Weather,qp09um,48,1:30,Sunny,WE-1: geohash+day mode,True
5335,Weather,qp0d4e,48,1:30,Sunny,WE-1: geohash+day mode,True
5432,Weather,qp09h0,48,1:45,Sunny,WE-1: geohash+day mode,True
5529,Weather,qp03pp,48,1:45,Sunny,WE-1: geohash+day mode,True
5626,Weather,qp096f,48,1:45,Sunny,WE-1: geohash+day mode,True
5723,Weather,qp097w,48,1:45,Sunny,WE-1: geohash+day mode,True
5820,Weather,qp0996,48,1:45,Rainy,WE-1: geohash+day mode,True
5917,Weather,qp03tw,48,1:45,Sunny,WE-1: geohash+day mode,True
6014,Weather,qp03z6,48,1:45,Sunny,WE-1: geohash+day mode,True
6111,Weather,qp09fw,48,1:45,Sunny,WE-1: geohash+day mode,True
6208,Weather,qp0djs,48,1:45,Sunny,WE-1: geohash+day mode,True
6305,Weather,qp090c,48,2:0,Foggy,WE-1: geohash+day mode,True
6402,Weather,qp090x,48,2:0,Rainy,WE-1: geohash+day mode,True
6499,Weather,qp03qg,48,2:0,Sunny,WE-1: geohash+day mode,True
6596,Weather,qp092x,48,2:0,Sunny,WE-1: geohash+day mode,True
6693,Weather,qp09sf,48,2:0,Rainy,WE-1: geohash+day mode,True
6790,Weather,qp03xy,48,2:0,Sunny,WE-1: geohash+day mode,True
6887,Weather,qp09c6,48,2:0,Sunny,WE-1: geohash+day mode,True
6984,Weather,qp09uy,48,2:0,Sunny,WE-1: geohash+day mode,True
7081,Weather,qp0djh,48,2:0,Rainy,WE-1: geohash+day mode,True
7178,Weather,qp0958,48,2:15,Foggy,WE-1: geohash+day mode,True
7275,Weather,qp03jx,48,2:15,Sunny,WE-1: geohash+day mode,True
7372,Weather,qp093f,48,2:15,Foggy,WE-1: geohash+day mode,True
7469,Weather,qp097y,48,2:15,Sunny,WE-1: geohash+day mode,True
7566,Weather,qp0986,48,2:15,Sunny,WE-1: geohash+day mode,True
7663,Weather,qp09sj,48,2:15,Sunny,WE-1: geohash+day mode,True
7760,Weather,qp09g1,48,2:15,Sunny,WE-1: geohash+day mode,True
7857,Weather,qp09ut,48,2:15,Sunny,WE-1: geohash+day mode,True
7954,Weather,qp06pe,48,2:15,Sunny,WE-1: geohash+day mode,True
8051,Weather,qp02zr,48,2:30,Sunny,WE-1: geohash+day mode,True
8148,Weather,qp09hv,48,2:30,Sunny,WE-1: geohash+day mode,True
8245,Weather,qp0921,48,2:30,Sunny,WE-1: geohash+day mode,True
8342,Weather,qp093v,48,2:30,Sunny,WE-1: geohash+day mode,True
8439,Weather,qp03wc,48,2:30,Foggy,WE-1: geohash+day mode,True
8536,Weather,qp09ds,48,2:30,Sunny,WE-1: geohash+day mode,True
8633,Weather,qp03z2,48,2:30,Sunny,WE-1: geohash+day mode,True
8730,Weather,qp09uk,48,2:30,Foggy,WE-1: geohash+day mode,True
8827,Weather,qp0d01,48,2:30,Foggy,WE-1: geohash+day mode,True
8924,Weather,qp02zm,48,2:45,Foggy,WE-1: geohash+day mode,True
9021,Weather,qp094j,48,2:45,Rainy,WE-1: geohash+day mode,True
9118,Weather,qp03m9,48,2:45,Sunny,WE-1: geohash+day mode,True
9215,Weather,qp09ms,48,2:45,Sunny,WE-1: geohash+day mode,True
9312,Weather,qp09eb,48,2:45,Rainy,WE-1: geohash+day mode,True
9409,Weather,qp03xk,48,2:45,Sunny,WE-1: geohash+day mode,True
9506,Weather,qp09ez,48,2:45,Rainy,WE-1: geohash+day mode,True
9603,Weather,qp03zu,48,2:45,Sunny,WE-1: geohash+day mode,True
9700,Weather,qp0dh2,48,2:45,Rainy,WE-1: geohash+day mode,True
9797,Weather,qp08b6,48,3:0,Rainy,WE-1: geohash+day mode,True
9894,Weather,qp094h,48,3:0,Sunny,WE-1: geohash+day mode,True
9991,Weather,qp0968,48,3:0,Foggy,WE-1: geohash+day mode,True
10088,Weather,qp092h,48,3:0,Sunny,WE-1: geohash+day mode,True
10185,Weather,qp0990,48,3:0,Foggy,WE-1: geohash+day mode,True
10282,Weather,qp09s7,48,3:0,Sunny,WE-1: geohash+day mode,True
10379,Weather,qp098r,48,3:0,Sunny,WE-1: geohash+day mode,True
10476,Weather,qp03yu,48,3:0,Sunny,WE-1: geohash+day mode,True
10573,Weather,qp0d00,48,3:0,Sunny,WE-1: geohash+day mode,True
10670,Weather,qp0d4n,48,3:0,Sunny,WE-1: geohash+day mode,True
10767,Weather,qp03ps,48,3:15,Rainy,WE-1: geohash+day mode,True
10864,Weather,qp03r2,48,3:15,Sunny,WE-1: geohash+day mode,True
10961,Weather,qp03ms,48,3:15,Sunny,WE-1: geohash+day mode,True
11058,Weather,qp03t2,48,3:15,Foggy,WE-1: geohash+day mode,True
11155,Weather,qp0997,48,3:15,Rainy,WE-1: geohash+day mode,True
11252,Weather,qp03tz,48,3:15,Sunny,WE-1: geohash+day mode,True
11349,Weather,qp03ye,48,3:15,Sunny,WE-1: geohash+day mode,True
11446,Weather,qp03zp,48,3:15,Sunny,WE-1: geohash+day mode,True
11543,Weather,qp06pv,48,3:15,Rainy,WE-1: geohash+day mode,True
11640,Weather,qp095c,48,3:30,Foggy,WE-1: geohash+day mode,True
11737,Weather,qp094r,48,3:30,Foggy,WE-1: geohash+day mode,True
11834,Weather,qp03q7,48,3:30,Rainy,WE-1: geohash+day mode,True
11931,Weather,qp03rr,48,3:30,Sunny,WE-1: geohash+day mode,True
12028,Weather,qp09e4,48,3:30,Rainy,WE-1: geohash+day mode,True
12125,Weather,qp03ww,48,3:30,Sunny,WE-1: geohash+day mode,True
12222,Weather,qp03y4,48,3:30,Sunny,WE-1: geohash+day mode,True
12319,Weather,qp03zw,48,3:30,Rainy,WE-1: geohash+day mode,True
12416,Weather,qp0d07,48,3:30,Sunny,WE-1: geohash+day mode,True
12513,Weather,qp02zz,48,3:45,Sunny,WE-1: geohash+day mode,True
12610,Weather,qp03nq,48,3:45,Sunny,WE-1: geohash+day mode,True
12707,Weather,qp0933,48,3:45,Sunny,WE-1: geohash+day mode,True
12804,Weather,qp096j,48,3:45,Sunny,WE-1: geohash+day mode,True
12901,Weather,qp0983,48,3:45,Sunny,WE-1: geohash+day mode,True
12998,Weather,qp09eh,48,3:45,Sunny,WE-1: geohash+day mode,True
13095,Weather,qp03z0,48,3:45,Sunny,WE-1: geohash+day mode,True
13192,Weather,qp09uk,48,3:45,Foggy,WE-1: geohash+day mode,True
13289,Weather,qp06p1,48,3:45,Sunny,WE-1: geohash+day mode,True
13386,Weather,qp0djy,48,3:45,Snowy,WE-1: geohash+day mode,True
13483,Weather,qp09jd,48,4:0,Rainy,WE-1: geohash+day mode,True
13580,Weather,qp09hx,48,4:0,Sunny,WE-1: geohash+day mode,True
13677,Weather,qp0927,48,4:0,Sunny,WE-1: geohash+day mode,True
13774,Weather,qp093p,48,4:0,Sunny,WE-1: geohash+day mode,True
13871,Weather,qp09sd,48,4:0,Foggy,WE-1: geohash+day mode,True
13968,Weather,qp03xw,48,4:0,Foggy,WE-1: geohash+day mode,True
14065,Weather,qp03zf,48,4:0,Rainy,WE-1: geohash+day mode,True
14162,Weather,qp09fy,48,4:0,Foggy,WE-1: geohash+day mode,True
14259,Weather,qp06ph,48,4:0,Sunny,WE-1: geohash+day mode,True
14356,Weather,qp08gr,48,4:15,Sunny,WE-1: geohash+day mode,True
14453,Weather,qp03jy,48,4:15,Sunny,WE-1: geohash+day mode,True
14550,Weather,qp0963,48,4:15,Sunny,WE-1: geohash+day mode,True
14647,Weather,qp096j,48,4:15,Sunny,WE-1: geohash+day mode,True
14744,Weather,qp0983,48,4:15,Sunny,WE-1: geohash+day mode,True
14841,Weather,qp09dk,48,4:15,Sunny,WE-1: geohash+day mode,True
14938,Weather,qp03z8,48,4:15,Sunny,WE-1: geohash+day mode,True
15035,Weather,qp09uk,48,4:15,Foggy,WE-1: geohash+day mode,True
15132,Weather,qp06pc,48,4:15,Rainy,WE-1: geohash+day mode,True
15229,Weather,qp02ze,48,4:30,Sunny,WE-1: geohash+day mode,True
15326,Weather,qp095e,48,4:30,Sunny,WE-1: geohash+day mode,True
15423,Weather,qp03qb,48,4:30,Rainy,WE-1: geohash+day mode,True
15520,Weather,qp09ke,48,4:30,Foggy,WE-1: geohash+day mode,True
15617,Weather,qp09mp,48,4:30,Sunny,WE-1: geohash+day mode,True
15714,Weather,qp03xe,48,4:30,Sunny,WE-1: geohash+day mode,True
15811,Weather,qp09ew,48,4:30,Sunny,WE-1: geohash+day mode,True
15908,Weather,qp09ud,48,4:30,Sunny,WE-1: geohash+day mode,True
16005,Weather,qp09yn,48,4:30,Sunny,WE-1: geohash+day mode,True
16102,Weather,qp0d0k,48,4:30,Sunny,WE-1: geohash+day mode,True
16199,Weather,qp03nb,48,4:45,Sunny,WE-1: geohash+day mode,True
16296,Weather,qp090q,48,4:45,Rainy,WE-1: geohash+day mode,True
16393,Weather,qp09k1,48,4:45,Rainy,WE-1: geohash+day mode,True
16490,Weather,qp096v,48,4:45,Sunny,WE-1: geohash+day mode,True
16587,Weather,qp0989,48,4:45,Sunny,WE-1: geohash+day mode,True
16684,Weather,qp09sh,48,4:45,Sunny,WE-1: geohash+day mode,True
16781,Weather,qp09b2,48,4:45,Foggy,WE-1: geohash+day mode,True
16878,Weather,qp09yh,48,4:45,Sunny,WE-1: geohash+day mode,True
16975,Weather,qp0d4c,48,4:45,Foggy,WE-1: geohash+day mode,True
17072,Weather,qp02z4,48,5:0,Foggy,WE-1: geohash+day mode,True
17169,Weather,qp095e,48,5:0,Sunny,WE-1: geohash+day mode,True
17266,Weather,qp03q8,48,5:0,Sunny,WE-1: geohash+day mode,True
17363,Weather,qp097g,48,5:0,Sunny,WE-1: geohash+day mode,True
17460,Weather,qp09kz,48,5:0,Rainy,WE-1: geohash+day mode,True
17557,Weather,qp03we,48,5:0,Sunny,WE-1: geohash+day mode,True
17654,Weather,qp09dn,48,5:0,Sunny,WE-1: geohash+day mode,True
17751,Weather,qp03y7,48,5:0,Sunny,WE-1: geohash+day mode,True
17848,Weather,qp09bp,48,5:0,Sunny,WE-1: geohash+day mode,True
17945,Weather,qp0djh,48,5:0,Rainy,WE-1: geohash+day mode,True
18042,Weather,qp03p1,48,5:15,Sunny,WE-1: geohash+day mode,True
18139,Weather,qp03nr,48,5:15,Sunny,WE-1: geohash+day mode,True
18236,Weather,qp0926,48,5:15,Sunny,WE-1: geohash+day mode,True
18333,Weather,qp096q,48,5:15,Rainy,WE-1: geohash+day mode,True
18430,Weather,qp03xf,48,5:15,Foggy,WE-1: geohash+day mode,True
18527,Weather,qp09em,48,5:15,Foggy,WE-1: geohash+day mode,True
18624,Weather,qp09f9,48,5:15,Rainy,WE-1: geohash+day mode,True
18721,Weather,qp09ut,48,5:15,Sunny,WE-1: geohash+day mode,True
18818,Weather,qp0d1d,48,5:15,Rainy,WE-1: geohash+day mode,True
18915,Weather,qp08fy,48,5:30,Sunny,WE-1: geohash+day mode,True
19012,Weather,qp09jt,48,5:30,Rainy,WE-1: geohash+day mode,True
19109,Weather,qp0921,48,5:30,Sunny,WE-1: geohash+day mode,True
19206,Weather,qp092j,48,5:30,Sunny,WE-1: geohash+day mode,True
19303,Weather,qp03w9,48,5:30,Sunny,WE-1: geohash+day mode,True
19400,Weather,qp098u,48,5:30,Sunny,WE-1: geohash+day mode,True
19497,Weather,qp09tx,48,5:30,Foggy,WE-1: geohash+day mode,True
19594,Weather,qp09fs,48,5:30,Foggy,WE-1: geohash+day mode,True
19691,Weather,qp0dn0,48,5:30,Sunny,WE-1: geohash+day mode,True
19788,Weather,qp08b7,48,5:45,Rainy,WE-1: geohash+day mode,True
19885,Weather,qp03ps,48,5:45,Rainy,WE-1: geohash+day mode,True
19982,Weather,qp03q8,48,5:45,Sunny,WE-1: geohash+day mode,True
20079,Weather,qp097e,48,5:45,Sunny,WE-1: geohash+day mode,True
20176,Weather,qp09mp,48,5:45,Sunny,WE-1: geohash+day mode,True
20273,Weather,qp03xe,48,5:45,Sunny,WE-1: geohash+day mode,True
20370,Weather,qp09sy,48,5:45,Sunny,WE-1: geohash+day mode,True
20467,Weather,qp09uf,48,5:45,Sunny,WE-1: geohash+day mode,True
20564,Weather,qp03yx,48,5:45,Sunny,WE-1: geohash+day mode,True
20661,Weather,qp0dhh,48,5:45,Sunny,WE-1: geohash+day mode,True
20758,Weather,qp0948,48,6:0,Sunny,WE-1: geohash+day mode,True
20855,Weather,qp094n,48,6:0,Sunny,WE-1: geohash+day mode,True
20952,Weather,qp09m1,48,6:0,Sunny,WE-1: geohash+day mode,True
21049,Weather,qp03my,48,6:0,Sunny,WE-1: geohash+day mode,True
21146,Weather,qp09d9,48,6:0,Sunny,WE-1: geohash+day mode,True
21243,Weather,qp03tv,48,6:0,Sunny,WE-1: geohash+day mode,True
21340,Weather,qp09gb,48,6:0,Sunny,WE-1: geohash+day mode,True
21437,Weather,qp03yv,48,6:0,Rainy,WE-1: geohash+day mode,True
21534,Weather,qp0d13,48,6:0,Sunny,WE-1: geohash+day mode,True
21631,Weather,qp08bg,48,6:15,Foggy,WE-1: geohash+day mode,True
21728,Weather,qp09h5,48,6:15,Sunny,WE-1: geohash+day mode,True
21825,Weather,qp03r8,48,6:15,Sunny,WE-1: geohash+day mode,True
21922,Weather,qp03mu,48,6:15,Sunny,WE-1: geohash+day mode,True
22019,Weather,qp03tb,48,6:15,Sunny,WE-1: geohash+day mode,True
22116,Weather,qp098g,48,6:15,Sunny,WE-1: geohash+day mode,True
22213,Weather,qp09tn,48,6:15,Sunny,WE-1: geohash+day mode,True
22310,Weather,qp03ze,48,6:15,Rainy,WE-1: geohash+day mode,True
22407,Weather,qp09bp,48,6:15,Sunny,WE-1: geohash+day mode,True
22504,Weather,qp0djk,48,6:15,Sunny,WE-1: geohash+day mode,True
22601,Weather,qp0958,48,6:30,Foggy,WE-1: geohash+day mode,True
22698,Weather,qp094y,48,6:30,Sunny,WE-1: geohash+day mode,True
22795,Weather,qp09q1,48,6:30,Sunny,WE-1: geohash+day mode,True
22892,Weather,qp03qq,48,6:30,Rainy,WE-1: geohash+day mode,True
22989,Weather,qp09d9,48,6:30,Sunny,WE-1: geohash+day mode,True
23086,Weather,qp03tv,48,6:30,Sunny,WE-1: geohash+day mode,True
23183,Weather,qp09g8,48,6:30,Sunny,WE-1: geohash+day mode,True
23280,Weather,qp03zm,48,6:30,Sunny,WE-1: geohash+day mode,True
23377,Weather,qp0d51,48,6:30,Sunny,WE-1: geohash+day mode,True
23474,Weather,qp08gk,48,6:45,Foggy,WE-1: geohash+day mode,True
23571,Weather,qp094h,48,6:45,Sunny,WE-1: geohash+day mode,True
23668,Weather,qp0928,48,6:45,Sunny,WE-1: geohash+day mode,True
23765,Weather,qp03rk,48,6:45,Sunny,WE-1: geohash+day mode,True
23862,Weather,qp0982,48,6:45,Sunny,WE-1: geohash+day mode,True
23959,Weather,qp09s7,48,6:45,Sunny,WE-1: geohash+day mode,True
24056,Weather,qp099z,48,6:45,Sunny,WE-1: geohash+day mode,True
24153,Weather,qp09fg,48,6:45,Sunny,WE-1: geohash+day mode,True
24250,Weather,qp06p2,48,6:45,Foggy,WE-1: geohash+day mode,True
24347,Weather,qp0d1n,48,6:45,Sunny,WE-1: geohash+day mode,True
24444,Weather,qp09jd,48,7:0,Rainy,WE-1: geohash+day mode,True
24541,Weather,qp094z,48,7:0,Sunny,WE-1: geohash+day mode,True
24638,Weather,qp03r5,48,7:0,Foggy,WE-1: geohash+day mode,True
24735,Weather,qp03rz,48,7:0,Sunny,WE-1: geohash+day mode,True
24832,Weather,qp09df,48,7:0,Sunny,WE-1: geohash+day mode,True
24929,Weather,qp03wq,48,7:0,Sunny,WE-1: geohash+day mode,True
25026,Weather,qp09b6,48,7:0,Sunny,WE-1: geohash+day mode,True
25123,Weather,qp09cy,48,7:0,Sunny,WE-1: geohash+day mode,True
25220,Weather,qp0djg,48,7:0,Foggy,WE-1: geohash+day mode,True
25317,Weather,qp03nb,48,7:15,Sunny,WE-1: geohash+day mode,True
25414,Weather,qp090n,48,7:15,Foggy,WE-1: geohash+day mode,True
25511,Weather,qp09m1,48,7:15,Sunny,WE-1: geohash+day mode,True
25608,Weather,qp03my,48,7:15,Sunny,WE-1: geohash+day mode,True
25705,Weather,qp09dc,48,7:15,Sunny,WE-1: geohash+day mode,True
25802,Weather,qp03wt,48,7:15,Sunny,WE-1: geohash+day mode,True
25899,Weather,qp03y9,48,7:15,Sunny,WE-1: geohash+day mode,True
25996,Weather,qp09gt,48,7:15,Sunny,WE-1: geohash+day mode,True
26093,Weather,qp0dh6,48,7:15,Sunny,WE-1: geohash+day mode,True
26190,Weather,qp08cp,48,7:30,Sunny,WE-1: geohash+day mode,True
26287,Weather,qp03ny,48,7:30,Sunny,WE-1: geohash+day mode,True
26384,Weather,qp0973,48,7:30,Rainy,WE-1: geohash+day mode,True
26481,Weather,qp09kt,48,7:30,Sunny,WE-1: geohash+day mode,True
26578,Weather,qp0999,48,7:30,Sunny,WE-1: geohash+day mode,True
26675,Weather,qp03wj,48,7:30,Sunny,WE-1: geohash+day mode,True
